created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
"2025-07-12T02:30:00+02:00,35,1,2,2308,0,0,0,19.000000000000007,45.613811,11.487581,2,""[12-07-2025 02:30:00] GPS OK, uSD OK, """
"2025-07-12T03:00:00+02:00,36,1,2,2308,0,0,0,18.85,45.613693,11.487478,2,""[12-07-2025 03:00:00] GPS OK, uSD OK, """
"2025-07-12T03:30:00+02:00,37,1,1,2308,0,0,0,18.600000000000005,45.613464,11.487678,2,""[12-07-2025 03:30:00] GPS OK, uSD OK, """
"2025-07-12T04:00:00+02:00,38,1,1,2308,0,0,0,18.000000000000004,45.613674,11.487408,2,""[12-07-2025 04:00:00] GPS OK, uSD OK, """
"2025-07-12T04:30:00+02:00,39,1,1,2308,0,0,0,17.25,45.61396,11.487423,2,""[12-07-2025 04:30:00] GPS OK, uSD OK, """
"2025-07-12T05:00:00+02:00,40,1,1,2309,0,0,0,16.600000000000005,45.613861,11.487493,2,""[12-07-2025 05:00:00] GPS OK, uSD OK, """
"2025-07-12T05:30:00+02:00,41,1,1,2309,0,0,0,15.949999999999998,45.6138,11.487328,2,""[12-07-2025 05:30:00] GPS OK, uSD OK, """
"2025-07-12T06:00:00+02:00,42,1,1,2309,0,0,0,15.449999999999998,45.613777,11.48743,2,""[12-07-2025 06:00:00] GPS OK, uSD OK, """
"2025-07-12T06:30:00+02:00,43,1,1,2308,0,0,0,15.500000000000002,45.613762,11.487298,2,""[12-07-2025 06:30:00] GPS OK, uSD OK, """
"2025-07-12T07:00:00+02:00,44,1,1,2308,0,0,0,16.200000000000003,45.613495,11.486595,2,""[12-07-2025 07:00:00] GPS OK, uSD OK, """
"2025-07-12T07:30:00+02:00,45,1,1,2307,0,0,0,17.600000000000005,45.614468,11.487788,2,""[12-07-2025 07:30:00] GPS OK, uSD OK, """
"2025-07-12T08:00:00+02:00,46,2,2,2307,0,0,0,18.800000000000004,45.614166,11.487225,2,""[12-07-2025 08:00:00] GPS OK, uSD OK, """
"2025-07-12T08:30:00+02:00,47,2,2,2307,1,0,0,20.150000000000002,45.613464,11.486023,2,""[12-07-2025 08:30:00] GPS OK, uSD OK, """
"2025-07-12T09:00:00+02:00,48,2,2,2306,1,0,0,21.199999999999996,45.613392,11.4873,2,""[12-07-2025 09:00:00] GPS OK, uSD OK, """
"2025-07-12T09:30:00+02:00,49,3,3,2305,1,0,0,22.05,45.613884,11.486706,2,""[12-07-2025 09:30:00] GPS OK, uSD OK, """
