created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2025-06-18T10:30:00+02:00,393,4,4,1149,2,0,0,25.6,43.119953,12.355013,2,"[18-06-2025 10:30:00] GPS OK, uSD OK, "
2025-06-18T11:00:00+02:00,394,4,4,1144,2,0,0,25.5,43.11967,12.355378,2,"[18-06-2025 11:00:00] GPS OK, uSD OK, "
2025-06-18T11:30:00+02:00,395,4,4,1139,2,0,0,25.5,43.11989,12.355468,2,"[18-06-2025 11:30:00] GPS OK, uSD OK, "
2025-06-18T12:00:00+02:00,396,4,4,1134,2,0,0,25.650000000000006,43.119943,12.355265,2,"[18-06-2025 12:00:00] GPS OK, uSD OK, "
2025-06-18T12:30:00+02:00,397,4,4,1130,2,0,0,25.750000000000007,43.119805,12.355245,2,"[18-06-2025 12:30:00] GPS OK, uSD OK, "
2025-06-18T13:00:00+02:00,398,4,5,1126,2,0,0,25.7,43.119783,12.355068,2,"[18-06-2025 13:00:00] GPS OK, uSD OK, "
2025-06-18T13:30:00+02:00,399,4,5,1122,2,0,0,25.9,43.119758,12.355193,2,"[18-06-2025 13:30:00] GPS OK, uSD OK, "
2025-06-18T14:00:00+02:00,400,4,4,1123,2,0,0,25.9,43.119771,12.35542,2,"[18-06-2025 14:00:00] GPS OK, uSD OK, "
2025-06-18T14:30:00+02:00,401,5,5,1119,2,0,0,26,43.119825,12.355456,2,"[18-06-2025 14:30:00] GPS OK, uSD OK, "
2025-06-18T15:00:00+02:00,402,5,5,1114,2,0,0,26.2,43.119808,12.355231,2,"[18-06-2025 15:00:00] GPS OK, uSD OK, "
2025-06-18T15:30:00+02:00,403,5,5,1098,2,0,0,26.150000000000006,43.119706,12.35538,2,"[18-06-2025 15:30:00] GPS OK, uSD OK, "
2025-06-18T16:00:00+02:00,404,5,5,1103,2,0,0,26.2,43.119971,12.355266,2,"[18-06-2025 16:00:00] GPS OK, uSD OK, "
2025-06-18T16:30:00+02:00,405,5,5,1103,2,0,0,26.3,43.120416,12.355023,2,"[18-06-2025 16:30:00] GPS OK, uSD OK, "
2025-06-18T17:00:00+02:00,406,5,5,1099,2,0,0,26.350000000000005,43.119745,12.355276,2,"[18-06-2025 17:00:00] GPS OK, uSD OK, "
2025-06-18T17:30:00+02:00,407,5,5,1092,3,0,0,26.450000000000006,43.120003,12.355421,2,"[18-06-2025 17:30:00] GPS OK, uSD OK, "
2025-06-18T18:00:00+02:00,408,5,5,1087,2,0,0,26.6,43.119925,12.355515,2,"[18-06-2025 18:00:00] GPS OK, uSD OK, "
2025-06-18T18:30:00+02:00,409,5,5,1083,3,0,0,26.7,43.119843,12.355266,2,"[18-06-2025 18:30:00] GPS OK, uSD OK, "
2025-06-18T19:00:00+02:00,410,5,5,1081,2,0,0,26.900000000000002,43.120048,12.354843,2,"[18-06-2025 19:00:00] GPS OK, uSD OK, "
2025-06-18T19:30:02+02:00,411,5,5,1075,3,0,0,27.149999999999995,,,,"[18-06-2025 19:30:02] GPS NOK, uSD OK, "
2025-06-18T20:00:00+02:00,412,5,5,1072,3,0,0,26.7,43.119995,12.354975,2,"[18-06-2025 20:00:00] GPS OK, uSD OK, "
2025-06-18T20:30:00+02:00,413,5,5,1068,2,0,0,26.6,43.119986,12.355173,2,"[18-06-2025 20:30:00] GPS OK, uSD OK, "
2025-06-18T21:00:00+02:00,414,5,5,1068,2,0,0,26.6,43.120308,12.355165,2,"[18-06-2025 21:00:00] GPS OK, uSD OK, "
2025-06-18T21:30:00+02:00,415,5,5,1070,2,0,0,26.400000000000002,43.120198,12.355046,2,"[18-06-2025 21:30:00] GPS OK, uSD OK, "
2025-06-18T22:00:00+02:00,416,5,5,1061,2,0,0,26.650000000000006,43.118885,12.355533,2,"[18-06-2025 22:00:00] GPS OK, uSD OK, "
2025-06-18T22:30:00+02:00,417,5,5,1058,2,0,0,26.250000000000007,43.120123,12.35489,2,"[18-06-2025 22:30:00] GPS OK, uSD OK, "
2025-06-18T23:00:00+02:00,418,5,5,1055,2,0,0,26.050000000000004,43.120361,12.354856,2,"[18-06-2025 23:00:00] GPS OK, uSD OK, "
2025-06-18T23:30:00+02:00,419,4,5,1053,2,0,0,26.2,43.119903,12.355085,2,"[18-06-2025 23:30:00] GPS OK, uSD OK, "
2025-06-19T00:00:00+02:00,420,5,5,1051,2,0,0,25.9,43.119663,12.355175,2,"[19-06-2025 00:00:00] GPS OK, uSD OK, "
2025-06-19T00:30:00+02:00,421,4,4,1048,2,0,0,25.8,43.120051,12.356295,2,"[19-06-2025 00:30:00] GPS OK, uSD OK, "
2025-06-19T01:00:00+02:00,422,4,5,1047,2,0,0,25.8,43.11976,12.355371,2,"[19-06-2025 01:00:00] GPS OK, uSD OK, "
2025-06-19T01:30:00+02:00,423,4,4,1043,2,0,0,25.7,43.119816,12.355348,2,"[19-06-2025 01:30:00] GPS OK, uSD OK, "
2025-06-19T02:00:00+02:00,424,4,4,1036,2,0,0,25.650000000000006,43.119865,12.355168,2,"[19-06-2025 02:00:00] GPS OK, uSD OK, "
2025-06-19T02:30:00+02:00,425,4,4,1038,2,0,0,25.7,43.119905,12.355436,2,"[19-06-2025 02:30:00] GPS OK, uSD OK, "
2025-06-19T03:00:00+02:00,426,4,4,1043,2,0,0,25.6,43.119255,12.355711,2,"[19-06-2025 03:00:00] GPS OK, uSD OK, "
2025-06-19T03:30:00+02:00,427,4,4,1035,2,0,0,25.750000000000007,43.116501,12.35495,2,"[19-06-2025 03:30:00] GPS OK, uSD OK, "
2025-06-19T04:00:00+02:00,428,4,4,1033,2,0,0,25.6,43.11937,12.3553,2,"[19-06-2025 04:00:00] GPS OK, uSD OK, "
2025-06-19T04:30:00+02:00,429,4,4,1037,2,0,0,25.6,43.120291,12.355551,2,"[19-06-2025 04:30:00] GPS OK, uSD OK, "
2025-06-19T05:00:00+02:00,430,4,4,1036,2,0,0,25.350000000000005,43.120258,12.35536,2,"[19-06-2025 05:00:00] GPS OK, uSD OK, "
2025-06-19T05:30:00+02:00,431,4,4,1029,2,0,0,25.4,43.12022,12.355333,2,"[19-06-2025 05:30:00] GPS OK, uSD OK, "
2025-06-19T06:00:00+02:00,432,4,4,1024,2,0,0,25.350000000000005,43.120388,12.355223,2,"[19-06-2025 06:00:00] GPS OK, uSD OK, "
2025-06-19T06:30:00+02:00,433,4,4,1023,2,0,0,25.3,43.120121,12.35514,2,"[19-06-2025 06:30:00] GPS OK, uSD OK, "
2025-06-19T07:00:00+02:00,434,4,4,1016,2,0,0,25.3,43.119935,12.355055,2,"[19-06-2025 07:00:00] GPS OK, uSD OK, "
2025-06-19T07:30:00+02:00,435,4,4,1022,2,0,0,25.3,43.119791,12.356123,2,"[19-06-2025 07:30:00] GPS OK, uSD OK, "
2025-06-19T08:00:00+02:00,436,4,4,1017,2,0,0,25.4,43.120415,12.354745,2,"[19-06-2025 08:00:00] GPS OK, uSD OK, "
2025-06-19T08:30:00+02:00,437,4,4,1007,2,0,0,25.450000000000006,43.120315,12.35516,2,"[19-06-2025 08:30:00] GPS OK, uSD OK, "
2025-06-19T09:00:00+02:00,438,4,4,1010,2,0,0,25.8,43.119701,12.355156,2,"[19-06-2025 09:00:00] GPS OK, uSD OK, "
2025-06-19T09:30:00+02:00,439,4,4,1001,2,0,0,25.750000000000007,43.119416,12.355068,2,"[19-06-2025 09:30:00] GPS OK, uSD OK, "
2025-06-19T10:00:00+02:00,440,5,5,1005,2,0,0,25.750000000000007,43.119601,12.35526,2,"[19-06-2025 10:00:00] GPS OK, uSD OK, "
2025-06-19T10:30:00+02:00,441,4,5,996,2,0,0,25.8,43.120068,12.355191,2,"[19-06-2025 10:30:00] GPS OK, uSD OK, "
2025-06-19T11:00:00+02:00,442,4,5,1004,2,0,0,25.9,43.119561,12.355363,2,"[19-06-2025 11:00:00] GPS OK, uSD OK, "
2025-06-19T11:30:00+02:00,443,4,4,994,2,0,0,26,43.119975,12.35501,2,"[19-06-2025 11:30:00] GPS OK, uSD OK, "
2025-06-19T12:00:00+02:00,444,4,5,995,2,0,0,25.950000000000006,43.12005,12.35536,2,"[19-06-2025 12:00:00] GPS OK, uSD OK, "
2025-06-19T12:30:00+02:00,445,5,4,988,2,0,0,26,43.120066,12.355256,2,"[19-06-2025 12:30:00] GPS OK, uSD OK, "
2025-06-19T13:00:00+02:00,446,5,5,990,2,0,0,26.050000000000004,43.120053,12.354911,2,"[19-06-2025 13:00:00] GPS OK, uSD OK, "
2025-06-19T13:30:00+02:00,447,4,5,994,2,0,0,26.150000000000006,43.120206,12.355316,2,"[19-06-2025 13:30:00] GPS OK, uSD OK, "
2025-06-19T14:00:00+02:00,448,5,5,986,2,0,0,26.150000000000006,43.120586,12.355216,2,"[19-06-2025 14:00:00] GPS OK, uSD OK, "
2025-06-19T14:30:00+02:00,449,5,5,987,3,0,0,26.250000000000007,43.119771,12.355313,2,"[19-06-2025 14:30:00] GPS OK, uSD OK, "
2025-06-19T15:00:00+02:00,450,5,5,984,2,0,0,26.350000000000005,43.119866,12.355348,2,"[19-06-2025 15:00:00] GPS OK, uSD OK, "
2025-06-19T15:30:02+02:00,451,5,5,982,2,0,0,26.650000000000006,,,,"[19-06-2025 15:30:02] GPS NOK, uSD OK, "
2025-06-19T16:00:00+02:00,452,5,5,978,2,0,0,26.550000000000008,43.119796,12.35542,2,"[19-06-2025 16:00:00] GPS OK, uSD OK, "
2025-06-19T16:30:00+02:00,453,5,5,975,3,0,0,26.5,43.119883,12.355216,2,"[19-06-2025 16:30:00] GPS OK, uSD OK, "
2025-06-19T17:00:00+02:00,454,5,5,972,2,0,0,26.650000000000006,43.120043,12.35527,2,"[19-06-2025 17:00:00] GPS OK, uSD OK, "
2025-06-19T17:30:00+02:00,455,5,5,971,3,0,0,26.750000000000007,43.119978,12.355533,2,"[19-06-2025 17:30:00] GPS OK, uSD OK, "
2025-06-19T18:00:00+02:00,456,5,5,968,3,0,0,26.900000000000002,43.119585,12.355576,2,"[19-06-2025 18:00:00] GPS OK, uSD OK, "
2025-06-19T18:30:00+02:00,457,5,5,973,3,0,0,27,43.119415,12.355486,2,"[19-06-2025 18:30:00] GPS OK, uSD OK, "
2025-06-19T19:00:02+02:00,458,5,5,970,3,0,0,27.3,,,,"[19-06-2025 19:00:02] GPS NOK, uSD OK, "
2025-06-19T19:30:00+02:00,459,5,5,958,3,0,0,27.149999999999995,43.121375,12.355025,2,"[19-06-2025 19:30:00] GPS OK, uSD OK, "
2025-06-19T20:00:00+02:00,460,5,5,956,3,0,0,26.900000000000002,43.120105,12.355466,2,"[19-06-2025 20:00:00] GPS OK, uSD OK, "
2025-06-19T20:30:00+02:00,461,5,5,961,3,0,0,26.750000000000007,43.120125,12.355228,2,"[19-06-2025 20:30:00] GPS OK, uSD OK, "
2025-06-19T21:00:00+02:00,462,5,5,960,3,0,0,26.7,43.120213,12.355033,2,"[19-06-2025 21:00:00] GPS OK, uSD OK, "
2025-06-19T21:30:00+02:00,463,5,5,959,3,0,0,26.6,43.120171,12.354973,2,"[19-06-2025 21:30:00] GPS OK, uSD OK, "
2025-06-19T22:00:00+02:00,464,5,5,963,2,0,0,26.6,43.119273,12.35516,2,"[19-06-2025 22:00:00] GPS OK, uSD OK, "
2025-06-19T22:30:00+02:00,465,5,5,955,2,0,0,26.5,43.120036,12.355078,2,"[19-06-2025 22:30:00] GPS OK, uSD OK, "
2025-06-19T23:00:00+02:00,466,5,5,955,2,0,0,26.2,43.12019,12.355101,2,"[19-06-2025 23:00:00] GPS OK, uSD OK, "
2025-06-19T23:30:00+02:00,467,5,5,954,2,0,0,26.350000000000005,43.120823,12.355506,2,"[19-06-2025 23:30:00] GPS OK, uSD OK, "
2025-06-20T00:00:00+02:00,468,5,5,954,2,0,0,26.3,43.119888,12.354398,2,"[20-06-2025 00:00:00] GPS OK, uSD OK, "
2025-06-20T00:30:00+02:00,469,5,5,945,2,0,0,26.250000000000007,43.119668,12.355525,2,"[20-06-2025 00:30:00] GPS OK, uSD OK, "
2025-06-20T01:00:00+02:00,470,5,5,951,2,0,0,26.150000000000006,43.119801,12.355581,2,"[20-06-2025 01:00:00] GPS OK, uSD OK, "
2025-06-20T01:30:00+02:00,471,5,5,950,2,0,0,26.050000000000004,43.119673,12.355583,2,"[20-06-2025 01:30:00] GPS OK, uSD OK, "
2025-06-20T02:00:00+02:00,472,5,5,948,2,0,0,26.050000000000004,43.121915,12.353756,2,"[20-06-2025 02:00:00] GPS OK, uSD OK, "
2025-06-20T02:30:00+02:00,473,4,5,950,2,0,0,26.050000000000004,43.119758,12.355441,2,"[20-06-2025 02:30:00] GPS OK, uSD OK, "
2025-06-20T03:00:00+02:00,474,4,5,942,2,0,0,26,43.119881,12.355451,2,"[20-06-2025 03:00:00] GPS OK, uSD OK, "
2025-06-20T03:30:00+02:00,475,4,5,948,2,0,0,25.9,43.120735,12.354728,2,"[20-06-2025 03:30:00] GPS OK, uSD OK, "
2025-06-20T04:00:00+02:00,476,5,4,947,2,0,0,25.9,43.118451,12.355708,2,"[20-06-2025 04:00:00] GPS OK, uSD OK, "
2025-06-20T04:30:00+02:00,477,5,5,943,2,0,0,25.850000000000005,43.119916,12.355295,2,"[20-06-2025 04:30:00] GPS OK, uSD OK, "
2025-06-20T05:00:00+02:00,478,4,4,946,2,0,0,25.7,43.12002,12.355338,2,"[20-06-2025 05:00:00] GPS OK, uSD OK, "
2025-06-20T05:30:00+02:00,479,4,4,946,2,0,0,25.650000000000006,43.120238,12.35517,2,"[20-06-2025 05:30:00] GPS OK, uSD OK, "
2025-06-20T06:00:00+02:00,480,4,4,953,2,0,0,25.650000000000006,43.119091,12.354986,2,"[20-06-2025 06:00:00] GPS OK, uSD OK, "
2025-06-20T06:30:00+02:00,481,4,4,945,2,0,0,25.5,43.119956,12.355296,2,"[20-06-2025 06:30:00] GPS OK, uSD OK, "
2025-06-20T07:00:00+02:00,482,4,4,944,2,0,0,25.5,43.119778,12.355318,2,"[20-06-2025 07:00:00] GPS OK, uSD OK, "
2025-06-20T07:30:00+02:00,483,4,4,942,2,0,0,25.450000000000006,43.120026,12.355285,2,"[20-06-2025 07:30:00] GPS OK, uSD OK, "
2025-06-20T08:00:00+02:00,484,4,4,947,2,0,0,25.750000000000007,43.119661,12.355218,2,"[20-06-2025 08:00:00] GPS OK, uSD OK, "
2025-06-20T08:30:00+02:00,485,4,5,939,2,0,0,25.850000000000005,43.120546,12.355631,2,"[20-06-2025 08:30:00] GPS OK, uSD OK, "
2025-06-20T09:00:00+02:00,486,5,4,942,2,0,0,25.9,43.119911,12.355515,2,"[20-06-2025 09:00:00] GPS OK, uSD OK, "
2025-06-20T09:30:00+02:00,487,4,5,934,2,0,0,25.950000000000006,43.119618,12.355288,2,"[20-06-2025 09:30:00] GPS OK, uSD OK, "
2025-06-20T10:00:00+02:00,488,5,5,934,2,0,0,26.050000000000004,43.119858,12.355668,2,"[20-06-2025 10:00:00] GPS OK, uSD OK, "
2025-06-20T10:30:00+02:00,489,5,5,931,2,0,0,26.150000000000006,43.119413,12.355536,2,"[20-06-2025 10:30:00] GPS OK, uSD OK, "
2025-06-20T11:00:00+02:00,490,5,5,924,2,0,0,26.3,43.119825,12.355411,2,"[20-06-2025 11:00:00] GPS OK, uSD OK, "
2025-06-20T11:30:00+02:00,491,5,5,929,2,0,0,26.3,43.119815,12.355473,2,"[20-06-2025 11:30:00] GPS OK, uSD OK, "
2025-06-20T12:00:00+02:00,492,5,5,928,2,0,0,26.5,43.11985,12.355003,2,"[20-06-2025 12:00:00] GPS OK, uSD OK, "
2025-06-20T12:30:00+02:00,493,5,5,920,2,0,0,26.3,43.119685,12.35511,2,"[20-06-2025 12:30:00] GPS OK, uSD OK, "
2025-06-20T13:00:00+02:00,494,5,5,919,3,0,0,26.250000000000007,43.119781,12.355328,2,"[20-06-2025 13:00:00] GPS OK, uSD OK, "
2025-06-20T13:30:00+02:00,495,5,5,930,3,0,0,26.450000000000006,43.119506,12.355661,2,"[20-06-2025 13:30:00] GPS OK, uSD OK, "
2025-06-20T14:00:00+02:00,496,5,5,921,2,0,0,26.5,43.119963,12.355378,2,"[20-06-2025 14:00:00] GPS OK, uSD OK, "
2025-06-20T14:30:00+02:00,497,5,5,919,2,0,0,26.550000000000008,43.119341,12.355688,2,"[20-06-2025 14:30:00] GPS OK, uSD OK, "
2025-06-20T15:00:00+02:00,498,5,5,914,3,0,0,26.7,43.119671,12.355391,2,"[20-06-2025 15:00:00] GPS OK, uSD OK, "
2025-06-20T15:30:00+02:00,499,5,5,920,3,0,0,26.750000000000007,43.12046,12.355568,2,"[20-06-2025 15:30:00] GPS OK, uSD OK, "
2025-06-20T16:00:00+02:00,500,5,5,915,3,0,0,26.8,43.119961,12.355208,2,"[20-06-2025 16:00:00] GPS OK, uSD OK, "
2025-06-20T16:30:00+02:00,501,5,5,915,3,0,0,26.849999999999994,43.120548,12.354676,2,"[20-06-2025 16:30:00] GPS OK, uSD OK, "
2025-06-20T17:00:00+02:00,502,5,5,909,3,0,0,26.949999999999996,43.120023,12.355278,2,"[20-06-2025 17:00:00] GPS OK, uSD OK, "
2025-06-20T17:30:00+02:00,503,5,5,914,3,0,0,27.049999999999997,43.119976,12.355318,2,"[20-06-2025 17:30:00] GPS OK, uSD OK, "
2025-06-20T18:00:00+02:00,504,5,5,912,3,0,0,27.249999999999996,43.119805,12.355345,2,"[20-06-2025 18:00:00] GPS OK, uSD OK, "
2025-06-20T18:30:00+02:00,505,5,5,911,3,0,0,27.249999999999996,43.119195,12.355813,2,"[20-06-2025 18:30:00] GPS OK, uSD OK, "
2025-06-20T19:00:00+02:00,506,5,6,910,3,0,0,27.5,43.119921,12.355026,2,"[20-06-2025 19:00:00] GPS OK, uSD OK, "
2025-06-20T19:30:00+02:00,507,6,5,917,3,0,0,27.5,43.119713,12.355655,2,"[20-06-2025 19:30:00] GPS OK, uSD OK, "
2025-06-20T20:00:00+02:00,508,5,5,908,3,0,0,27.400000000000002,43.120193,12.355375,2,"[20-06-2025 20:00:00] GPS OK, uSD OK, "
2025-06-20T20:30:00+02:00,509,5,5,909,3,0,0,27.200000000000003,43.120345,12.355568,2,"[20-06-2025 20:30:00] GPS OK, uSD OK, "
2025-06-20T21:00:00+02:00,510,5,5,911,3,0,0,27.249999999999996,43.118941,12.355515,2,"[20-06-2025 21:00:00] GPS OK, uSD OK, "
2025-06-20T21:30:00+02:00,511,5,5,905,3,0,0,27.1,43.119921,12.355271,2,"[20-06-2025 21:30:00] GPS OK, uSD OK, "
2025-06-20T22:00:00+02:00,512,5,5,907,3,0,0,27.200000000000003,43.121251,12.354473,2,"[20-06-2025 22:00:00] GPS OK, uSD OK, "
2025-06-20T22:30:00+02:00,513,5,5,902,3,0,0,27,43.119846,12.355193,2,"[20-06-2025 22:30:00] GPS OK, uSD OK, "
2025-06-20T23:00:00+02:00,514,5,5,907,2,0,0,26.8,43.120261,12.354736,2,"[20-06-2025 23:00:00] GPS OK, uSD OK, "
2025-06-20T23:30:00+02:00,515,5,5,905,3,0,0,26.849999999999994,43.120828,12.355,2,"[20-06-2025 23:30:00] GPS OK, uSD OK, "
2025-06-21T00:00:00+02:00,516,5,5,903,3,0,0,26.650000000000006,43.119593,12.35559,2,"[21-06-2025 00:00:00] GPS OK, uSD OK, "
2025-06-21T00:30:00+02:00,517,5,5,906,3,0,0,26.6,43.119846,12.35498,2,"[21-06-2025 00:30:00] GPS OK, uSD OK, "
2025-06-21T01:00:00+02:00,518,5,5,899,2,0,0,26.550000000000008,43.11975,12.355346,2,"[21-06-2025 01:00:00] GPS OK, uSD OK, "
2025-06-21T01:30:00+02:00,519,5,5,905,2,0,0,26.400000000000002,43.119708,12.355391,2,"[21-06-2025 01:30:00] GPS OK, uSD OK, "
2025-06-21T02:00:00+02:00,520,5,5,909,3,0,0,26.400000000000002,43.119553,12.355586,2,"[21-06-2025 02:00:00] GPS OK, uSD OK, "
2025-06-21T02:30:00+02:00,521,5,5,905,2,0,0,26.400000000000002,43.119645,12.355516,2,"[21-06-2025 02:30:00] GPS OK, uSD OK, "
2025-06-21T03:00:00+02:00,522,5,5,904,2,0,0,26.400000000000002,43.119731,12.3554,2,"[21-06-2025 03:00:00] GPS OK, uSD OK, "
2025-06-21T03:30:00+02:00,523,5,5,905,2,0,0,26.350000000000005,43.119676,12.355148,2,"[21-06-2025 03:30:00] GPS OK, uSD OK, "
2025-06-21T04:00:00+02:00,524,5,5,905,2,0,0,26.250000000000007,43.119186,12.35546,2,"[21-06-2025 04:00:00] GPS OK, uSD OK, "
2025-06-21T04:30:00+02:00,525,5,5,898,2,0,0,26.2,43.119723,12.355351,2,"[21-06-2025 04:30:00] GPS OK, uSD OK, "
2025-06-21T05:00:00+02:00,526,4,5,905,2,0,0,26,43.119801,12.355351,2,"[21-06-2025 05:00:00] GPS OK, uSD OK, "
2025-06-21T05:30:00+02:00,527,5,5,905,2,0,0,26.050000000000004,43.119328,12.355245,2,"[21-06-2025 05:30:00] GPS OK, uSD OK, "
2025-06-21T06:00:00+02:00,528,5,4,910,2,0,0,25.950000000000006,43.119411,12.355048,2,"[21-06-2025 06:00:00] GPS OK, uSD OK, "
2025-06-21T06:30:00+02:00,529,5,5,908,2,0,0,25.950000000000006,43.119791,12.355255,2,"[21-06-2025 06:30:00] GPS OK, uSD OK, "
2025-06-21T07:00:00+02:00,530,5,5,904,2,0,0,25.950000000000006,43.120035,12.355208,2,"[21-06-2025 07:00:00] GPS OK, uSD OK, "
2025-06-21T07:30:00+02:00,531,4,4,903,2,0,0,25.850000000000005,43.11976,12.355253,2,"[21-06-2025 07:30:00] GPS OK, uSD OK, "
2025-06-21T08:00:00+02:00,532,4,5,904,2,0,0,25.950000000000006,43.119785,12.355248,2,"[21-06-2025 08:00:00] GPS OK, uSD OK, "
2025-06-21T08:30:00+02:00,533,5,5,895,2,0,0,26.050000000000004,43.11893,12.355243,2,"[21-06-2025 08:30:00] GPS OK, uSD OK, "
2025-06-21T09:00:00+02:00,534,5,4,901,2,0,0,26,43.12005,12.355281,2,"[21-06-2025 09:00:00] GPS OK, uSD OK, "
2025-06-21T09:30:00+02:00,535,5,5,895,2,0,0,26.3,43.120343,12.355013,2,"[21-06-2025 09:30:00] GPS OK, uSD OK, "
2025-06-21T10:00:00+02:00,536,5,5,899,3,0,0,26.250000000000007,43.11999,12.355306,2,"[21-06-2025 10:00:00] GPS OK, uSD OK, "
2025-06-21T10:30:00+02:00,537,5,5,900,2,0,0,26.2,43.119796,12.355165,2,"[21-06-2025 10:30:00] GPS OK, uSD OK, "
2025-06-21T11:00:00+02:00,538,5,5,892,2,0,0,26.3,43.119566,12.35534,2,"[21-06-2025 11:00:00] GPS OK, uSD OK, "
2025-06-21T11:30:00+02:00,539,5,5,897,2,0,0,26.3,43.119858,12.355155,2,"[21-06-2025 11:30:00] GPS OK, uSD OK, "
2025-06-21T12:00:00+02:00,540,5,5,890,2,0,0,26.350000000000005,43.119743,12.355256,2,"[21-06-2025 12:00:00] GPS OK, uSD OK, "
2025-06-21T12:30:00+02:00,541,5,5,900,2,0,0,26.3,43.11959,12.355326,2,"[21-06-2025 12:30:00] GPS OK, uSD OK, "
2025-06-21T13:00:00+02:00,542,5,5,901,3,0,0,26.400000000000002,43.11976,12.355263,2,"[21-06-2025 13:00:00] GPS OK, uSD OK, "
2025-06-21T13:30:00+02:00,543,5,5,894,2,0,0,26.400000000000002,43.119915,12.355528,2,"[21-06-2025 13:30:00] GPS OK, uSD OK, "
2025-06-21T14:00:00+02:00,544,5,5,893,2,0,0,26.450000000000006,43.120215,12.35533,2,"[21-06-2025 14:00:00] GPS OK, uSD OK, "
2025-06-21T14:30:00+02:00,545,5,5,892,2,0,0,26.5,43.120075,12.35516,2,"[21-06-2025 14:30:00] GPS OK, uSD OK, "
2025-06-21T15:00:00+02:00,546,5,5,893,3,0,0,26.7,43.118063,12.354355,2,"[21-06-2025 15:00:00] GPS OK, uSD OK, "
2025-06-21T15:30:00+02:00,547,5,5,888,3,0,0,26.7,43.119738,12.355443,2,"[21-06-2025 15:30:00] GPS OK, uSD OK, "
2025-06-21T16:00:00+02:00,548,5,5,889,2,0,0,26.650000000000006,43.119901,12.355368,2,"[21-06-2025 16:00:00] GPS OK, uSD OK, "
2025-06-21T16:30:00+02:00,549,5,5,892,3,0,0,26.7,43.120483,12.354801,2,"[21-06-2025 16:30:00] GPS OK, uSD OK, "
2025-06-21T17:00:00+02:00,550,5,5,895,3,0,0,26.650000000000006,43.119933,12.355541,2,"[21-06-2025 17:00:00] GPS OK, uSD OK, "
2025-06-21T17:30:00+02:00,551,5,5,889,3,0,0,26.7,43.1196,12.355386,2,"[21-06-2025 17:30:00] GPS OK, uSD OK, "
2025-06-21T18:00:00+02:00,552,5,5,882,3,0,0,26.8,43.119705,12.355423,2,"[21-06-2025 18:00:00] GPS OK, uSD OK, "
2025-06-21T18:30:00+02:00,553,5,5,893,3,0,0,27.049999999999997,43.119825,12.35531,2,"[21-06-2025 18:30:00] GPS OK, uSD OK, "
2025-06-21T19:00:00+02:00,554,5,5,881,3,0,0,27.149999999999995,43.119221,12.355918,2,"[21-06-2025 19:00:00] GPS OK, uSD OK, "
2025-06-21T19:30:00+02:00,555,5,5,893,3,0,0,27.1,43.120465,12.3555,2,"[21-06-2025 19:30:00] GPS OK, uSD OK, "
2025-06-21T20:00:00+02:00,556,5,5,886,2,0,0,27.049999999999997,43.120605,12.355151,2,"[21-06-2025 20:00:00] GPS OK, uSD OK, "
2025-06-21T20:30:00+02:00,557,5,5,891,3,0,0,26.900000000000002,43.121136,12.357813,2,"[21-06-2025 20:30:00] GPS OK, uSD OK, "
2025-06-21T21:00:00+02:00,558,5,5,891,3,0,0,26.949999999999996,43.119968,12.355065,2,"[21-06-2025 21:00:00] GPS OK, uSD OK, "
2025-06-21T21:30:00+02:00,559,5,5,886,3,0,0,26.849999999999994,43.119956,12.355163,2,"[21-06-2025 21:30:00] GPS OK, uSD OK, "
2025-06-21T22:00:00+02:00,560,5,5,885,3,0,0,26.8,43.11952,12.355176,2,"[21-06-2025 22:00:00] GPS OK, uSD OK, "
2025-06-21T22:30:00+02:00,561,5,5,891,2,0,0,26.750000000000007,43.11976,12.355353,2,"[21-06-2025 22:30:00] GPS OK, uSD OK, "
2025-06-21T23:00:02+02:00,562,5,5,888,3,0,0,26.900000000000002,,,,"[21-06-2025 23:00:02] GPS NOK, uSD OK, "
2025-06-21T23:30:00+02:00,563,5,5,883,3,0,0,26.650000000000006,43.119928,12.35547,2,"[21-06-2025 23:30:00] GPS OK, uSD OK, "
2025-06-22T00:00:00+02:00,564,5,5,891,2,0,0,26.5,43.119696,12.355505,2,"[22-06-2025 00:00:00] GPS OK, uSD OK, "
2025-06-22T00:30:00+02:00,565,5,5,885,2,0,0,26.7,43.119516,12.355426,2,"[22-06-2025 00:30:00] GPS OK, uSD OK, "
2025-06-22T01:00:00+02:00,566,5,5,879,2,0,0,26.5,43.119728,12.355551,2,"[22-06-2025 01:00:00] GPS OK, uSD OK, "
2025-06-22T01:30:00+02:00,567,5,5,885,3,0,0,26.3,43.119526,12.355475,2,"[22-06-2025 01:30:00] GPS OK, uSD OK, "
2025-06-22T02:00:00+02:00,568,5,5,890,2,0,0,26.3,43.119638,12.355306,2,"[22-06-2025 02:00:00] GPS OK, uSD OK, "
2025-06-22T02:30:00+02:00,569,5,5,885,2,0,0,26.3,43.120491,12.354815,2,"[22-06-2025 02:30:00] GPS OK, uSD OK, "
2025-06-22T03:00:00+02:00,570,5,5,877,2,0,0,26.5,43.119323,12.355426,2,"[22-06-2025 03:00:00] GPS OK, uSD OK, "
